Id,Shape,Weight,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Messurements,Price,Data Url,Use
1675235,ROUND,0.22,VVS2,E,EX,EX,EX,N,3.91-3.92×2.36,919.85,https://capitalwholesalediamonds.com/product/0-22-ct-round-80/,Train
1556438,ROUND,0.22,VVS2,E,EX,EX,EX,N,3.89-3.91×2.36,919.85,https://capitalwholesalediamonds.com/product/0-22-ct-round-82/,Train
1799566,ROUND,0.3,SI1,J,VG,EX,VG,N,4.13-4.20×2.70,920.09,https://capitalwholesalediamonds.com/product/0-3-ct-round-5692/,Train
1800574,ROUND,0.3,SI1,J,VG,VG,VG,N,4.23-4.26×2.64,920.09,https://capitalwholesalediamonds.com/product/0-3-ct-round-5701/,Train
1739943,ROUND,0.23,VS1,E,EX,EX,EX,F,3.93-3.95×2.45,920.22,https://capitalwholesalediamonds.com/product/0-23-ct-round-1142/,Train
1556394,ROUND,0.23,VS2,E,EX,EX,EX,N,3.90-3.93×2.42,920.22,https://capitalwholesalediamonds.com/product/0-23-ct-round-1268/,Train
1655417,ROUND,0.23,VS1,F,EX,EX,EX,N,3.96-3.98×2.39,920.22,https://capitalwholesalediamonds.com/product/0-23-ct-round-1493/,Train
1655416,ROUND,0.23,VS1,F,EX,EX,EX,N,3.94-3.96×2.40,920.22,https://capitalwholesalediamonds.com/product/0-23-ct-round-1525/,Train
1655418,ROUND,0.23,VS1,F,EX,EX,EX,N,3.94-3.96×2.45,920.22,https://capitalwholesalediamonds.com/product/0-23-ct-round-1539/,Train
1674038,ROUND,0.23,VS1,F,EX,EX,EX,N,3.98-4.00×2.42,920.22,https://capitalwholesalediamonds.com/product/0-23-ct-round-1554/,Train
1655415,ROUND,0.23,VS1,F,EX,EX,EX,N,3.94-3.97×2.43,920.22,https://capitalwholesalediamonds.com/product/0-23-ct-round-1571/,Train
1674054,ROUND,0.23,VS2,F,EX,EX,EX,N,3.98-4.00×2.38,920.22,https://capitalwholesalediamonds.com/product/0-23-ct-round-1581/,Train
1721739,ROUND,0.23,VS2,F,EX,EX,EX,N,3.93-3.95×2.38,920.22,https://capitalwholesalediamonds.com/product/0-23-ct-round-1583/,Train
1684799,ROUND,0.23,VS2,F,EX,EX,EX,N,4.02-4.03×2.40,920.22,https://capitalwholesalediamonds.com/product/0-23-ct-round-1584/,Train
1694084,ROUND,0.23,VS2,F,EX,EX,EX,N,4.03-4.04×2.39,920.22,https://capitalwholesalediamonds.com/product/0-23-ct-round-1585/,Train
1763765,ROUND,0.23,VS1,D,EX,EX,EX,N,3.91-3.94×2.43,920.22,https://capitalwholesalediamonds.com/product/0-23-ct-round-1823/,Train
1763771,ROUND,0.23,VS1,D,EX,EX,EX,N,3.96-3.99×2.38,920.22,https://capitalwholesalediamonds.com/product/0-23-ct-round-1825/,Train
1763768,ROUND,0.23,VS1,D,EX,EX,EX,N,3.94-3.96×2.43,920.22,https://capitalwholesalediamonds.com/product/0-23-ct-round-1827/,Train
1763767,ROUND,0.23,VS1,D,EX,EX,EX,N,3.90-3.92×2.43,920.22,https://capitalwholesalediamonds.com/product/0-23-ct-round-1838/,Train
1618618,ROUND,0.23,VS1,D,EX,EX,EX,N,3.97-4.00×2.41,920.22,https://capitalwholesalediamonds.com/product/0-23-ct-round-1841/,Train
1763769,ROUND,0.23,VS1,D,EX,EX,EX,N,3.93-3.95×2.42,920.22,https://capitalwholesalediamonds.com/product/0-23-ct-round-1843/,Train
1763770,ROUND,0.23,VS1,D,EX,EX,EX,N,3.93-3.96×2.43,920.22,https://capitalwholesalediamonds.com/product/0-23-ct-round-1844/,Train
1611176,ROUND,0.23,VS1,D,EX,EX,EX,N,3.98-4.00×2.38,920.22,https://capitalwholesalediamonds.com/product/0-23-ct-round-1845/,Train
1763763,ROUND,0.23,VS1,D,EX,EX,EX,N,3.95-3.97×2.39,920.22,https://capitalwholesalediamonds.com/product/0-23-ct-round-1847/,Train
1611175,ROUND,0.23,VS1,D,EX,EX,EX,N,3.98-4.01×2.39,920.22,https://capitalwholesalediamonds.com/product/0-23-ct-round-1852/,Train
1739943,ROUND,0.23,VS1,E,EX,EX,EX,F,3.93-3.95×2.45,920.22,https://capitalwholesalediamonds.com/product/0-23-ct-round-1956/,Train
1556394,ROUND,0.23,VS2,E,EX,EX,EX,N,3.90-3.93×2.42,920.22,https://capitalwholesalediamonds.com/product/0-23-ct-round-2082/,Train
1645444,ROUND,0.23,VS2,E,EX,EX,EX,F,4.01-4.04×2.41,920.22,https://capitalwholesalediamonds.com/product/0-23-ct-round-2100/,Train
1655417,ROUND,0.23,VS1,F,EX,EX,EX,N,3.96-3.98×2.39,920.22,https://capitalwholesalediamonds.com/product/0-23-ct-round-2307/,Train
1655416,ROUND,0.23,VS1,F,EX,EX,EX,N,3.94-3.96×2.40,920.22,https://capitalwholesalediamonds.com/product/0-23-ct-round-2339/,Train
1655418,ROUND,0.23,VS1,F,EX,EX,EX,N,3.94-3.96×2.45,920.22,https://capitalwholesalediamonds.com/product/0-23-ct-round-2353/,Train
1674038,ROUND,0.23,VS1,F,EX,EX,EX,N,3.98-4.00×2.42,920.22,https://capitalwholesalediamonds.com/product/0-23-ct-round-2368/,Train
1655415,ROUND,0.23,VS1,F,EX,EX,EX,N,3.94-3.97×2.43,920.22,https://capitalwholesalediamonds.com/product/0-23-ct-round-2385/,Train
1674054,ROUND,0.23,VS2,F,EX,EX,EX,N,3.98-4.00×2.38,920.22,https://capitalwholesalediamonds.com/product/0-23-ct-round-2395/,Train
1721739,ROUND,0.23,VS2,F,EX,EX,EX,N,3.93-3.95×2.38,920.22,https://capitalwholesalediamonds.com/product/0-23-ct-round-2397/,Train
1684799,ROUND,0.23,VS2,F,EX,EX,EX,N,4.02-4.03×2.40,920.22,https://capitalwholesalediamonds.com/product/0-23-ct-round-2398/,Train
1694084,ROUND,0.23,VS2,F,EX,EX,EX,N,4.03-4.04×2.39,920.22,https://capitalwholesalediamonds.com/product/0-23-ct-round-2399/,Train
1763765,ROUND,0.23,VS1,D,EX,EX,EX,N,3.91-3.94×2.43,920.22,https://capitalwholesalediamonds.com/product/0-23-ct-round-2637/,Train
1763771,ROUND,0.23,VS1,D,EX,EX,EX,N,3.96-3.99×2.38,920.22,https://capitalwholesalediamonds.com/product/0-23-ct-round-2639/,Train
1763768,ROUND,0.23,VS1,D,EX,EX,EX,N,3.94-3.96×2.43,920.22,https://capitalwholesalediamonds.com/product/0-23-ct-round-2641/,Train
1763767,ROUND,0.23,VS1,D,EX,EX,EX,N,3.90-3.92×2.43,920.22,https://capitalwholesalediamonds.com/product/0-23-ct-round-2652/,Train
1618618,ROUND,0.23,VS1,D,EX,EX,EX,N,3.97-4.00×2.41,920.22,https://capitalwholesalediamonds.com/product/0-23-ct-round-2655/,Train
1763769,ROUND,0.23,VS1,D,EX,EX,EX,N,3.93-3.95×2.42,920.22,https://capitalwholesalediamonds.com/product/0-23-ct-round-2657/,Train
1763770,ROUND,0.23,VS1,D,EX,EX,EX,N,3.93-3.96×2.43,920.22,https://capitalwholesalediamonds.com/product/0-23-ct-round-2658/,Train
1611176,ROUND,0.23,VS1,D,EX,EX,EX,N,3.98-4.00×2.38,920.22,https://capitalwholesalediamonds.com/product/0-23-ct-round-2659/,Train
1763763,ROUND,0.23,VS1,D,EX,EX,EX,N,3.95-3.97×2.39,920.22,https://capitalwholesalediamonds.com/product/0-23-ct-round-2661/,Train
1611175,ROUND,0.23,VS1,D,EX,EX,EX,N,3.98-4.01×2.39,920.22,https://capitalwholesalediamonds.com/product/0-23-ct-round-2666/,Train
1766778,ROUND,0.3,SI1,I,EX,VG,VG,N,4.26-4.30×2.67,920.61,https://capitalwholesalediamonds.com/product/0-3-ct-round-5534/,Train
1780195,ROUND,0.4,SI1,K,VG,EX,VG,N,4.56-4.61×2.97,920.8,https://capitalwholesalediamonds.com/product/0-4-ct-round-2224/,Train
1611173,ROUND,0.25,VVS2,H,EX,EX,EX,F,4.10-4.13×2.44,921.05,https://capitalwholesalediamonds.com/product/0-25-ct-round-489/,Train
1799459,ROUND,0.3,VS1,J,GD,VG,FR,N,4.16-4.23×2.63,921.08,https://capitalwholesalediamonds.com/product/0-3-ct-round-5606/,Train
Eco Diamond LG200728,ROUND,0.5,SI2,E,EX,EX,EX,N,5.10X5.06X3.15,921.38,https://capitalwholesalediamonds.com/product/0-50-ct-round-23/,Train
1506827,ROUND,0.23,IF,G,EX,EX,EX,N,3.95-3.98×2.41,921.39,https://capitalwholesalediamonds.com/product/0-23-ct-round-2425/,Train
1763694,ROUND,0.23,IF,G,EX,EX,EX,N,3.94-3.97×2.44,921.39,https://capitalwholesalediamonds.com/product/0-23-ct-round-2426/,Train
1763758,ROUND,0.23,VVS2,G,EX,EX,EX,N,4.01-4.03×2.36,921.39,https://capitalwholesalediamonds.com/product/0-23-ct-round-2444/,Train
1791644,ROUND,0.3,VS2,I,EX,VG,VG,ST,4.23-4.27×2.67,921.57,https://capitalwholesalediamonds.com/product/0-3-ct-round-5471/,Train
1787735,ROUND,0.3,SI2,D,VG,VG,GD,N,4.27-4.31×2.62,921.57,https://capitalwholesalediamonds.com/product/0-3-ct-round-6391/,Train
1777197,ROUND,0.3,VS1,J,VG,EX,GD,N,4.27-4.31×2.58,922.11,https://capitalwholesalediamonds.com/product/0-3-ct-round-5628/,Train
1778316,ROUND,0.3,VS1,J,VG,EX,GD,N,4.16-4.20×2.69,922.11,https://capitalwholesalediamonds.com/product/0-3-ct-round-5643/,Train
1675192,ROUND,0.2,IF,E,EX,EX,EX,N,3.79-3.81×2.33,922.4,https://capitalwholesalediamonds.com/product/0-2-ct-round-87/,Train
1769442,ROUND,0.3,SI1,I,EX,EX,EX,F,4.28-4.30×2.64,922.64,https://capitalwholesalediamonds.com/product/0-3-ct-round-5542/,Train
1786296,ROUND,0.4,VVS2,Q-R,EX,EX,EX,ST,4.69-4.71×2.94,922.74,https://capitalwholesalediamonds.com/product/0-4-ct-round-1166/,Train
1783624,ROUND,0.35,VS2,K,EX,EX,EX,M,4.55-4.58×2.84,923.06,https://capitalwholesalediamonds.com/product/0-35-ct-round-1627/,Train
1799410,ROUND,0.35,VVS2,L,VG,EX,EX,F,4.51-4.54×2.78,923.06,https://capitalwholesalediamonds.com/product/0-35-ct-round-1631/,Train
1784892,ROUND,0.3,SI1,F,GD,VG,GD,M,4.27-4.32×2.57,923.08,https://capitalwholesalediamonds.com/product/0-3-ct-round-4302/,Train
1793002,ROUND,0.3,SI1,F,GD,EX,GD,N,4.13-4.21×2.68,923.08,https://capitalwholesalediamonds.com/product/0-3-ct-round-4337/,Train
1787701,ROUND,0.3,SI1,F,GD,GD,GD,N,4.19-4.23×2.70,923.08,https://capitalwholesalediamonds.com/product/0-3-ct-round-4351/,Train
1789733,ROUND,0.3,VS2,J,VG,VG,GD,N,4.23-4.26×2.69,923.11,https://capitalwholesalediamonds.com/product/0-3-ct-round-5653/,Train
1766722,ROUND,0.3,VS2,J,EX,EX,VG,N,4.31-4.34×2.63,923.11,https://capitalwholesalediamonds.com/product/0-3-ct-round-5678/,Train
1791573,ROUND,0.3,VVS2,K,EX,EX,VG,N,4.25-4.30×2.65,923.11,https://capitalwholesalediamonds.com/product/0-3-ct-round-5726/,Train
1792642,ROUND,0.3,SI2,H,VG,VG,VG,N,4.26-4.29×2.64,923.13,https://capitalwholesalediamonds.com/product/0-3-ct-round-5279/,Train
1789797,ROUND,0.3,SI1,J,EX,EX,EX,F,4.34-4.36×2.62,923.13,https://capitalwholesalediamonds.com/product/0-3-ct-round-5695/,Train
1792621,ROUND,0.3,SI1,J,EX,EX,EX,F,4.29-4.32×2.67,923.13,https://capitalwholesalediamonds.com/product/0-3-ct-round-5697/,Train
1798147,ROUND,0.3,VVS1,J,EX,VG,EX,ST,4.32-4.35×2.65,923.59,https://capitalwholesalediamonds.com/product/0-3-ct-round-5560/,Train
1789739,ROUND,0.33,VS2,K,EX,EX,EX,N,4.43-4.46×2.78,923.59,https://capitalwholesalediamonds.com/product/0-33-ct-round-634/,Train
1701479,ROUND,0.24,VS2,F,EX,EX,EX,N,4.04-4.07×2.47,923.65,https://capitalwholesalediamonds.com/product/0-24-ct-round-697/,Train
1701479,ROUND,0.24,VS2,F,EX,EX,EX,N,4.04-4.07×2.47,923.65,https://capitalwholesalediamonds.com/product/0-24-ct-round-1069/,Train
1758170,ROUND,0.3,SI2,G,EX,EX,EX,N,4.23-4.26×2.68,924.09,https://capitalwholesalediamonds.com/product/0-3-ct-round-4910/,Train
1800567,ROUND,0.3,SI1,F,GD,EX,VG,F,4.18-4.21×2.64,924.6,https://capitalwholesalediamonds.com/product/0-3-ct-round-4363/,Train
1771043,ROUND,0.3,SI2,E,VG,EX,GD,N,4.15-4.20×2.68,924.62,https://capitalwholesalediamonds.com/product/0-3-ct-round-3757/,Train
1614211,ROUND,0.21,IF,E,EX,EX,EX,N,3.83-3.85×2.35,924.63,https://capitalwholesalediamonds.com/product/0-21-ct-round-56/,Train
1614211,ROUND,0.21,IF,E,EX,EX,EX,N,3.83-3.85×2.35,924.63,https://capitalwholesalediamonds.com/product/0-21-ct-round-21/,Train
1675234,ROUND,0.22,VVS2,E,EX,EX,EX,N,3.95-3.96×2.33,924.68,https://capitalwholesalediamonds.com/product/0-22-ct-round-51/,Train
1675234,ROUND,0.22,VVS2,E,EX,EX,EX,N,3.95-3.96×2.33,924.68,https://capitalwholesalediamonds.com/product/0-22-ct-round-85/,Train
1764900,ROUND,0.3,SI2,G,EX,EX,EX,F,4.36-4.39×2.60,925.14,https://capitalwholesalediamonds.com/product/0-3-ct-round-4893/,Train
1618636,ROUND,0.23,VS1,E,EX,EX,EX,F,4.00-4.03×2.41,925.68,https://capitalwholesalediamonds.com/product/0-23-ct-round-1146/,Train
1701446,ROUND,0.23,VS1,E,EX,EX,EX,N,3.92-3.95×2.45,925.68,https://capitalwholesalediamonds.com/product/0-23-ct-round-1149/,Train
1586140,ROUND,0.23,VS1,E,EX,EX,EX,N,3.90-3.93×2.43,925.68,https://capitalwholesalediamonds.com/product/0-23-ct-round-1197/,Train
1674041,ROUND,0.23,VS1,F,EX,EX,EX,N,3.98-4.01×2.44,925.68,https://capitalwholesalediamonds.com/product/0-23-ct-round-1484/,Train
1618654,ROUND,0.23,VS1,F,EX,EX,EX,N,3.94-3.96×2.38,925.68,https://capitalwholesalediamonds.com/product/0-23-ct-round-1485/,Train
1721732,ROUND,0.23,VS1,F,EX,EX,EX,N,3.89-3.91×2.45,925.68,https://capitalwholesalediamonds.com/product/0-23-ct-round-1491/,Train
1674037,ROUND,0.23,VS1,F,EX,EX,EX,N,3.96-3.98×2.40,925.68,https://capitalwholesalediamonds.com/product/0-23-ct-round-1502/,Train
1602660,ROUND,0.23,VS1,F,EX,EX,EX,N,3.92-3.95×2.43,925.68,https://capitalwholesalediamonds.com/product/0-23-ct-round-1518/,Train
1586078,ROUND,0.23,VS1,F,EX,EX,EX,N,3.96-3.98×2.40,925.68,https://capitalwholesalediamonds.com/product/0-23-ct-round-1522/,Train
1602664,ROUND,0.23,VS1,F,EX,EX,EX,N,3.95-3.97×2.37,925.68,https://capitalwholesalediamonds.com/product/0-23-ct-round-1535/,Train
1602662,ROUND,0.23,VS1,F,EX,EX,EX,N,3.89-3.92×2.40,925.68,https://capitalwholesalediamonds.com/product/0-23-ct-round-1538/,Train
1655420,ROUND,0.23,VS1,F,EX,EX,EX,N,3.97-4.01×2.43,925.68,https://capitalwholesalediamonds.com/product/0-23-ct-round-1542/,Train
1602666,ROUND,0.23,VS1,F,EX,EX,EX,N,3.96-3.99×2.46,925.68,https://capitalwholesalediamonds.com/product/0-23-ct-round-1543/,Train
1586098,ROUND,0.23,VS1,F,EX,EX,EX,N,3.89-3.91×2.45,925.68,https://capitalwholesalediamonds.com/product/0-23-ct-round-1559/,Train
1586064,ROUND,0.23,VS1,F,EX,EX,EX,N,3.91-3.92×2.44,925.68,https://capitalwholesalediamonds.com/product/0-23-ct-round-1563/,Train
1586086,ROUND,0.23,VS1,F,EX,EX,EX,N,3.93-3.96×2.47,925.68,https://capitalwholesalediamonds.com/product/0-23-ct-round-1573/,Train
1618655,ROUND,0.23,VS1,F,EX,EX,EX,N,3.97-3.99×2.42,925.68,https://capitalwholesalediamonds.com/product/0-23-ct-round-1577/,Train
1602661,ROUND,0.23,VS1,F,EX,EX,EX,N,3.93-3.96×2.39,925.68,https://capitalwholesalediamonds.com/product/0-23-ct-round-1578/,Train
1618636,ROUND,0.23,VS1,E,EX,EX,EX,F,4.00-4.03×2.41,925.68,https://capitalwholesalediamonds.com/product/0-23-ct-round-1960/,Train
1701446,ROUND,0.23,VS1,E,EX,EX,EX,N,3.92-3.95×2.45,925.68,https://capitalwholesalediamonds.com/product/0-23-ct-round-1963/,Train
1586140,ROUND,0.23,VS1,E,EX,EX,EX,N,3.90-3.93×2.43,925.68,https://capitalwholesalediamonds.com/product/0-23-ct-round-2011/,Train
1645418,ROUND,0.23,VS1,F,EX,EX,EX,N,3.94-3.97×2.40,925.68,https://capitalwholesalediamonds.com/product/0-23-ct-round-2291/,Train
1674041,ROUND,0.23,VS1,F,EX,EX,EX,N,3.98-4.01×2.44,925.68,https://capitalwholesalediamonds.com/product/0-23-ct-round-2298/,Train
1618654,ROUND,0.23,VS1,F,EX,EX,EX,N,3.94-3.96×2.38,925.68,https://capitalwholesalediamonds.com/product/0-23-ct-round-2299/,Train
1721732,ROUND,0.23,VS1,F,EX,EX,EX,N,3.89-3.91×2.45,925.68,https://capitalwholesalediamonds.com/product/0-23-ct-round-2305/,Train
1674037,ROUND,0.23,VS1,F,EX,EX,EX,N,3.96-3.98×2.40,925.68,https://capitalwholesalediamonds.com/product/0-23-ct-round-2316/,Train
1602660,ROUND,0.23,VS1,F,EX,EX,EX,N,3.92-3.95×2.43,925.68,https://capitalwholesalediamonds.com/product/0-23-ct-round-2332/,Train
1586078,ROUND,0.23,VS1,F,EX,EX,EX,N,3.96-3.98×2.40,925.68,https://capitalwholesalediamonds.com/product/0-23-ct-round-2336/,Train
1602664,ROUND,0.23,VS1,F,EX,EX,EX,N,3.95-3.97×2.37,925.68,https://capitalwholesalediamonds.com/product/0-23-ct-round-2349/,Train
1602662,ROUND,0.23,VS1,F,EX,EX,EX,N,3.89-3.92×2.40,925.68,https://capitalwholesalediamonds.com/product/0-23-ct-round-2352/,Train
1655420,ROUND,0.23,VS1,F,EX,EX,EX,N,3.97-4.01×2.43,925.68,https://capitalwholesalediamonds.com/product/0-23-ct-round-2356/,Train
1602666,ROUND,0.23,VS1,F,EX,EX,EX,N,3.96-3.99×2.46,925.68,https://capitalwholesalediamonds.com/product/0-23-ct-round-2357/,Train
1586098,ROUND,0.23,VS1,F,EX,EX,EX,N,3.89-3.91×2.45,925.68,https://capitalwholesalediamonds.com/product/0-23-ct-round-2373/,Train
1586064,ROUND,0.23,VS1,F,EX,EX,EX,N,3.91-3.92×2.44,925.68,https://capitalwholesalediamonds.com/product/0-23-ct-round-2377/,Train
1586086,ROUND,0.23,VS1,F,EX,EX,EX,N,3.93-3.96×2.47,925.68,https://capitalwholesalediamonds.com/product/0-23-ct-round-2387/,Train
1618655,ROUND,0.23,VS1,F,EX,EX,EX,N,3.97-3.99×2.42,925.68,https://capitalwholesalediamonds.com/product/0-23-ct-round-2391/,Train
1602661,ROUND,0.23,VS1,F,EX,EX,EX,N,3.93-3.96×2.39,925.68,https://capitalwholesalediamonds.com/product/0-23-ct-round-2392/,Train
1645449,ROUND,0.23,VS2,F,EX,EX,EX,N,3.91-3.92×2.41,925.68,https://capitalwholesalediamonds.com/product/0-23-ct-round-2401/,Train
1772355,ROUND,0.3,VS1,J,VG,EX,EX,F,4.27-4.30×2.65,926.68,https://capitalwholesalediamonds.com/product/0-3-ct-round-5629/,Train
1802168,ROUND,0.3,VS2,J,VG,EX,VG,F,4.18-4.25×2.69,926.69,https://capitalwholesalediamonds.com/product/0-3-ct-round-5682/,Train
1789674,ROUND,0.31,VS1,K,EX,EX,EX,N,4.38-4.40×2.68,926.91,https://capitalwholesalediamonds.com/product/0-31-ct-round-1201/,Train
1802252,ROUND,0.3,SI1,J,EX,EX,EX,F,4.28-4.31×2.63,927.17,https://capitalwholesalediamonds.com/product/0-3-ct-round-5704/,Train
1799565,ROUND,0.3,SI1,J,VG,VG,VG,N,4.17-4.23×2.69,927.17,https://capitalwholesalediamonds.com/product/0-3-ct-round-5705/,Train
1773314,ROUND,0.35,VS1,K,VG,EX,EX,F,4.61-4.62×2.71,927.76,https://capitalwholesalediamonds.com/product/0-35-ct-round-1622/,Train
1750115,ROUND,0.3,SI1,G,EX,EX,EX,ST,4.36-4.38×2.62,928.69,https://capitalwholesalediamonds.com/product/0-3-ct-round-4876/,Train
1795467,ROUND,0.3,VVS2,J,EX,EX,VG,M,4.25-4.30×2.68,928.72,https://capitalwholesalediamonds.com/product/0-3-ct-round-5578/,Train
1592479,ROUND,0.23,VVS2,D,EX,EX,VG,N,3.94-3.96×2.43,928.86,https://capitalwholesalediamonds.com/product/0-23-ct-round-1720/,Train
1614231,ROUND,0.23,VVS2,D,EX,EX,VG,N,3.94-3.97×2.39,928.86,https://capitalwholesalediamonds.com/product/0-23-ct-round-1755/,Train
1764923,ROUND,0.23,VVS2,D,EX,EX,VG,N,3.94-3.96×2.42,928.86,https://capitalwholesalediamonds.com/product/0-23-ct-round-1758/,Train
1592479,ROUND,0.23,VVS2,D,EX,EX,VG,N,3.94-3.96×2.43,928.86,https://capitalwholesalediamonds.com/product/0-23-ct-round-2534/,Train
1614231,ROUND,0.23,VVS2,D,EX,EX,VG,N,3.94-3.97×2.39,928.86,https://capitalwholesalediamonds.com/product/0-23-ct-round-2569/,Train
1764923,ROUND,0.23,VVS2,D,EX,EX,VG,N,3.94-3.96×2.42,928.86,https://capitalwholesalediamonds.com/product/0-23-ct-round-2572/,Train
1502612,ROUND,0.22,VVS2,E,EX,EX,EX,N,3.92-3.91×2.37,929.13,https://capitalwholesalediamonds.com/product/0-22-ct-round-47/,Train
1502612,ROUND,0.22,VVS2,E,EX,EX,EX,N,3.92-3.91×2.37,929.13,https://capitalwholesalediamonds.com/product/0-22-ct-round-81/,Train
1586055,ROUND,0.24,VS1,F,VG,EX,EX,N,4.08-4.10×2.39,929.35,https://capitalwholesalediamonds.com/product/0-24-ct-round-679/,Train
1618671,ROUND,0.24,VS2,F,EX,EX,EX,N,4.06-4.08×2.47,929.35,https://capitalwholesalediamonds.com/product/0-24-ct-round-704/,Train
1586055,ROUND,0.24,VS1,F,VG,EX,EX,N,4.08-4.10×2.39,929.35,https://capitalwholesalediamonds.com/product/0-24-ct-round-1051/,Train
1618671,ROUND,0.24,VS2,F,EX,EX,EX,N,4.06-4.08×2.47,929.35,https://capitalwholesalediamonds.com/product/0-24-ct-round-1076/,Train
1773374,ROUND,0.3,VS2,H,VG,EX,GD,N,4.22-4.27×2.67,929.67,https://capitalwholesalediamonds.com/product/0-3-ct-round-5131/,Train
1771048,ROUND,0.3,SI2,H,EX,EX,VG,N,4.30-4.33×2.65,929.67,https://capitalwholesalediamonds.com/product/0-3-ct-round-5281/,Train
1740189,ROUND,0.3,VS1,I,GD,EX,VG,N,4.33-4.35×2.54,929.67,https://capitalwholesalediamonds.com/product/0-3-ct-round-5420/,Train
1799581,ROUND,0.3,SI2,F,GD,EX,FR,N,4.21-4.29×2.59,929.7,https://capitalwholesalediamonds.com/product/0-3-ct-round-4377/,Train
1799388,ROUND,0.3,VVS1,K,EX,EX,EX,F,4.28-4.31×2.66,929.7,https://capitalwholesalediamonds.com/product/0-3-ct-round-5711/,Train
1757162,ROUND,0.3,SI1,E,VG,GD,GD,N,4.42-4.44×2.57,929.75,https://capitalwholesalediamonds.com/product/0-3-ct-round-3674/,Train
1758148,ROUND,0.3,SI1,G,GD,VG,VG,N,4.33-4.37×2.56,929.75,https://capitalwholesalediamonds.com/product/0-3-ct-round-4840/,Train
1611168,ROUND,0.24,VVS2,G,EX,EX,EX,N,4.01-4.03×2.46,930.14,https://capitalwholesalediamonds.com/product/0-24-ct-round-716/,Train
1611169,ROUND,0.24,VVS2,G,EX,EX,EX,N,4.04-4.05×2.42,930.14,https://capitalwholesalediamonds.com/product/0-24-ct-round-717/,Train
1701425,ROUND,0.24,VVS2,G,EX,EX,EX,N,4.02-4.03×2.45,930.14,https://capitalwholesalediamonds.com/product/0-24-ct-round-718/,Train
1611170,ROUND,0.24,VVS2,G,EX,EX,EX,N,4.03-4.05×2.40,930.14,https://capitalwholesalediamonds.com/product/0-24-ct-round-720/,Train
1592385,ROUND,0.24,VVS2,G,EX,EX,EX,N,4.01-4.02×2.46,930.14,https://capitalwholesalediamonds.com/product/0-24-ct-round-723/,Train
1732557,ROUND,0.24,VVS2,G,EX,EX,EX,N,4.01-4.02×2.49,930.14,https://capitalwholesalediamonds.com/product/0-24-ct-round-725/,Train
1592384,ROUND,0.24,VVS2,G,EX,EX,EX,N,4.02-4.05×2.47,930.14,https://capitalwholesalediamonds.com/product/0-24-ct-round-730/,Train
1611168,ROUND,0.24,VVS2,G,EX,EX,EX,N,4.01-4.03×2.46,930.14,https://capitalwholesalediamonds.com/product/0-24-ct-round-1088/,Train
1611169,ROUND,0.24,VVS2,G,EX,EX,EX,N,4.04-4.05×2.42,930.14,https://capitalwholesalediamonds.com/product/0-24-ct-round-1089/,Train
1701425,ROUND,0.24,VVS2,G,EX,EX,EX,N,4.02-4.03×2.45,930.14,https://capitalwholesalediamonds.com/product/0-24-ct-round-1090/,Train
1611170,ROUND,0.24,VVS2,G,EX,EX,EX,N,4.03-4.05×2.40,930.14,https://capitalwholesalediamonds.com/product/0-24-ct-round-1092/,Train
1592385,ROUND,0.24,VVS2,G,EX,EX,EX,N,4.01-4.02×2.46,930.14,https://capitalwholesalediamonds.com/product/0-24-ct-round-1095/,Train
1732557,ROUND,0.24,VVS2,G,EX,EX,EX,N,4.01-4.02×2.49,930.14,https://capitalwholesalediamonds.com/product/0-24-ct-round-1097/,Train
1645368,ROUND,0.24,VVS2,G,EX,EX,EX,N,4.02-4.03×2.43,930.14,https://capitalwholesalediamonds.com/product/0-24-ct-round-1098/,Train
1592384,ROUND,0.24,VVS2,G,EX,EX,EX,N,4.02-4.05×2.47,930.14,https://capitalwholesalediamonds.com/product/0-24-ct-round-1102/,Train
1792640,ROUND,0.3,SI2,H,EX,EX,VG,N,4.28-4.31×2.66,930.21,https://capitalwholesalediamonds.com/product/0-3-ct-round-5266/,Train
1789819,ROUND,0.3,SI2,H,EX,EX,EX,F,4.31-4.32×2.65,930.21,https://capitalwholesalediamonds.com/product/0-3-ct-round-5283/,Train
1793016,ROUND,0.3,SI1,J,EX,EX,VG,N,4.26-4.29×2.66,930.21,https://capitalwholesalediamonds.com/product/0-3-ct-round-5699/,Train
1790783,ROUND,0.3,VS1,K,EX,EX,EX,N,4.31-4.34×2.62,930.21,https://capitalwholesalediamonds.com/product/0-3-ct-round-5751/,Train
1779722,ROUND,0.31,SI1,J,EX,EX,EX,F,4.33-4.35×2.69,930.53,https://capitalwholesalediamonds.com/product/0-31-ct-round-1194/,Train
1492357,ROUND,0.29,VS2,F,GD,VG,VG,F,4.09-4.13×2.70,930.55,https://capitalwholesalediamonds.com/product/0-29-ct-round-74/,Train
1767801,ROUND,0.3,SI1,H,VG,VG,GD,N,4.31-4.34×2.57,930.73,https://capitalwholesalediamonds.com/product/0-3-ct-round-5253/,Train
1701442,ROUND,0.23,VS1,E,EX,EX,EX,N,3.93-3.96×2.42,930.75,https://capitalwholesalediamonds.com/product/0-23-ct-round-1125/,Train
1701448,ROUND,0.23,VS1,E,EX,EX,EX,N,3.95-3.98×2.42,930.75,https://capitalwholesalediamonds.com/product/0-23-ct-round-1211/,Train
