Id,Shape,Weight,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Messurements,Price,Use
1784938,CUSHION,0.77,SI2,E,EX,EX,VG,N,5.21-5.15×3.45,"2,160.17",Train
1777330,CUSHION,0.73,SI1,I,EX,EX,EX,N,5.23-4.90×3.32,"2,160.24",Train
1628253,CUSHION,0.7,SI1,E,EX,EX,VG,N,5.75-4.63×3.14,"2,161.39",Train
1628263,CUSHION,0.71,SI2,E,EX,VG,VG,N,5.37-4.93×3.33,"2,163.98",Train
1626224,CUSHION,0.8,VS2,J,EX,EX,VG,N,5.41-5.10×3.47,"2,166.14",Train
1628232,CUSHION,0.8,VS2,J,EX,EX,VG,F,5.22-5.10×3.46,"2,166.14",Train
1778454,CUSHION,0.7,VS2,I,EX,EX,VG,N,5.19-4.73×3.21,"2,167.10",Train
1646000,CUSHION,0.71,SI1,I,EX,EX,VG,N,5.16-5.02×3.40,"2,167.54",Train
1593536,CUSHION,0.7,VS2,H,VG,EX,VG,N,5.15-4.79×3.31,"2,171.12",Train
1634076,CUSHION,0.8,SI1,I,EX,VG,VG,N,5.43-5.04×3.40,"2,174.39",Train
1626234,CUSHION,0.75,VS2,I,EX,EX,VG,N,5.08-5.05×3.43,"2,176.90",Train
1624939,CUSHION,0.8,SI1,I,VG,EX,VG,N,5.70-4.89×3.38,"2,177.16",Train
1794039,CUSHION,0.52,VVS1,D,EX,EX,EX,F,4.95-4.30×2.90,"2,178.26",Train
1777321,CUSHION,0.8,SI2,F,EX,EX,VG,N,5.32-5.11×3.44,"2,178.43",Train
1553657,CUSHION,0.8,SI1,H,EX,EX,GD,N,5.40-5.14×3.48,"2,178.56",Train
1787762,CUSHION,0.71,SI1,I,EX,EX,EX,N,5.06-4.98×3.37,"2,047.93",Train
211020-413,CUSHION,1.0,SI2,K,EX,EX,VG,M,5.81-5.59×3.64,"2,049.90",Train
1648834,CUSHION,0.7,SI2,E,VG,EX,VG,N,4.99-4.83×3.37,"2,053.78",Train
200771-265,CUSHION,1.01,SI2,L,EX,EX,EX,M,5.96-5.42×3.68,"2,053.79",Train
1793044,CUSHION,0.65,SI1,D,EX,EX,VG,N,5.21-4.74×3.21,"2,053.86",Train
1773464,CUSHION,0.81,SI2,J,VG,EX,EX,N,5.19-5.05×3.54,"2,056.10",Train
1626245,CUSHION,0.73,SI1,H,EX,EX,VG,N,5.36-4.88×3.32,"2,058.82",Train
1652689,CUSHION,0.75,VS1,J,EX,VG,EX,F,5.33-5.15×3.41,"2,065.53",Train
1624958,CUSHION,0.72,SI2,F,EX,EX,EX,N,5.14-4.99×3.40,"2,066.33",Train
1779752,CUSHION,0.7,SI1,I,EX,EX,EX,N,5.24-4.86×3.30,"2,067.83",Train
1668180,CUSHION,0.83,VS2,K,EX,EX,VG,F,5.29-5.25×3.55,"2,067.92",Train
1734201,CUSHION,0.75,SI1,G,EX,EX,EX,N,5.67-4.91×3.29,"2,074.78",Train
1642237,CUSHION,0.8,VS2,J,VG,EX,GD,N,5.20-5.19×3.50,"2,076.37",Train
Eco Diamond LG180447,CUSHION,0.91,SI1,F,VG,EX,EX,N,5.62X5.47X3.71,"2,077.41",Train
1631311,CUSHION,0.8,VVS2,J,VG,VG,VG,N,5.14-5.00×3.50,"2,079.00",Train
1587771,CUSHION,0.7,SI1,E,EX,EX,VG,N,5.70-4.66×3.16,"2,125.23",Train
1619458,CUSHION,0.8,VVS2,J,EX,EX,VG,N,5.20-5.14×3.49,"2,126.15",Train
200758-47,CUSHION,1.0,SI1,K,EX,EX,EX,ST,5.57-5.57×3.77,"2,126.49",Train
1654059,CUSHION,0.72,SI1,E,EX,EX,VG,ST,5.54-4.80×3.21,"2,127.22",Train
1646003,CUSHION,0.7,SI2,E,EX,EX,VG,N,5.25-4.77×3.24,"2,131.11",Train
1651863,CUSHION,0.56,VVS1,FANCY,EX,VG,GD,N,4.81-4.58×3.08,"2,131.23",Train
1639546,CUSHION,0.8,SI1,I,VG,EX,GD,N,5.09-5.08×3.56,"2,131.51",Train
1628262,CUSHION,0.7,SI2,D,EX,EX,VG,N,5.11-4.94×3.36,"2,133.55",Train
1631305,CUSHION,0.9,SI1,K,VG,EX,VG,N,5.66-5.21×3.64,"2,133.76",Train
1632713,CUSHION,0.9,SI2,I,VG,EX,VG,N,5.42-5.23×3.66,"2,133.85",Train
1632714,CUSHION,0.8,VVS1,J,VG,EX,VG,N,5.16-5.13×3.59,"2,135.66",Train
1784937,CUSHION,0.7,SI2,D,EX,EX,VG,N,5.09-4.89×3.32,"2,138.86",Train
1793037,CUSHION,0.75,SI2,F,EX,EX,EX,N,5.17-5.01×3.40,"2,139.12",Train
210256-93,CUSHION,1.2,VS1,FANCY,EX,EX,VG,N,6.02-5.86×3.93,"2,140.45",Train
200528-105,CUSHION,1.12,,FANCY,EX,VG,GD,ST,6.07-5.66×3.67,"2,140.50",Train
201202-190,CUSHION,1.01,SI1,K,EX,EX,EX,F,5.90-5.62×3.66,"2,369.40",Train
1645996,CUSHION,0.7,SI1,E,EX,EX,VG,N,5.30-4.84×3.26,"2,369.66",Train
200672-291,CUSHION,1.29,,FANCY,EX,VG,VG,M,6.09-5.90×4.00,"2,369.89",Train
1628250,CUSHION,0.71,SI1,E,EX,EX,EX,N,5.32-4.84×3.27,"2,370.29",Train
1624948,CUSHION,0.7,SI1,D,EX,EX,VG,F,5.72-4.59×3.12,"2,370.80",Train
1769456,CUSHION,0.71,SI1,D,EX,EX,EX,F,5.33-4.85×3.27,"2,376.90",Train
1760314,CUSHION,0.8,SI1,E,EX,EX,VG,ST,5.26-5.03×3.41,"2,378.47",Train
1623495,CUSHION,0.8,SI1,H,EX,EX,EX,N,5.25-5.18×3.51,"2,379.12",Train
1606766,CUSHION,0.81,VS2,I,EX,EX,VG,N,5.31-5.11×3.46,"2,379.45",Train
1664759,CUSHION,0.6,VVS1,FANCY,EX,EX,EX,M,4.81-4.64×3.11,"2,380.14",Train
210435-92,CUSHION,1.51,SI2,FANCY,EX,VG,GD,N,6.16-5.96×4.16,"2,387.28",Train
1634080,CUSHION,0.8,SI2,F,EX,EX,VG,N,5.42-5.01×3.40,"2,390.34",Train
200715-160,CUSHION,1.21,SI1,W-X,EX,EX,VG,N,6.16-5.96×3.76,"2,394.42",Train
200667-27,CUSHION,1.2,SI1,FANCY,EX,EX,VG,F,6.12-5.76×3.91,"2,399.32",Train
1631317,CUSHION,0.86,SI1,D,EX,EX,VG,VS,5.86-5.09×3.46,"2,399.71",Train
1794038,CUSHION,0.75,SI1,I,EX,EX,VG,N,5.60-4.87×3.31,"2,179.86",Train
200785-110,CUSHION,1.03,,FANCY,EX,VG,VG,N,5.65-5.55×3.77,"2,180.15",Train
1631315,CUSHION,0.83,VS2,I,EX,EX,VG,N,5.83-5.05×3.38,"2,181.55",Train
1790974,CUSHION,0.7,SI2,F,EX,VG,VG,N,5.49-4.75×3.22,"2,184.75",Train
1636062,CUSHION,0.72,SI1,F,EX,EX,VG,N,5.13-4.96×3.36,"2,190.78",Train
1658909,CUSHION,0.81,SI1,J,EX,EX,EX,N,5.32-5.14×3.48,"2,191.89",Train
1631312,CUSHION,0.8,VVS2,J,EX,EX,VG,N,5.47-5.13×3.46,"2,192.54",Train
1585630,CUSHION,0.81,SI1,I,EX,EX,EX,N,5.25-5.23×3.53,"2,193.05",Train
1800390,CUSHION,0.7,VVS2,FANCY,EX,EX,GD,M,5.05-4.74×3.24,"2,194.13",Train
1779750,CUSHION,0.7,VS1,I,EX,VG,VG,N,5.15-4.65×3.32,"2,194.35",Train
1628260,CUSHION,0.71,SI2,D,EX,EX,VG,N,5.11-5.03×3.37,"2,194.84",Train
1632734,CUSHION,0.7,SI2,D,EX,EX,EX,N,5.47-4.75×3.22,"2,195.14",Train
1642246,CUSHION,0.7,SI1,E,VG,EX,VG,N,5.12-4.85×3.27,"2,196.69",Train
1775161,CUSHION,0.8,VVS2,I,VG,EX,VG,ST,5.57-4.89×3.40,"2,199.70",Train
1572832,CUSHION,0.9,VS1,FANCY,EX,EX,GD,F,5.42-5.37×3.64,"2,200.67",Train
1761976,CUSHION,0.85,VS1,FANCY,EX,EX,GD,M,5.28-5.04×3.52,"2,251.42",Train
1789827,CUSHION,0.76,SI2,H,EX,EX,VG,N,5.17-5.01×3.41,"2,251.76",Train
1629703,CUSHION,0.9,VS2,J,GD,EX,EX,N,5.40-5.27×3.69,"2,253.96",Train
1636059,CUSHION,0.72,SI1,E,EX,EX,VG,N,5.15-4.96×3.33,"2,254.49",Train
1773453,CUSHION,0.9,SI2,J,EX,EX,VG,N,5.45-5.42×3.68,"2,254.60",Train
200648-214,CUSHION,1.11,VVS1,U-V,EX,EX,VG,M,6.59-5.26×3.57,"2,255.38",Train
1632721,CUSHION,0.8,VS2,J,EX,EX,VG,N,5.56-5.06×3.39,"2,257.43",Train
1761463,CUSHION,0.9,VS2,K,EX,EX,VG,F,5.61-5.29×3.60,"2,257.57",Train
1609771,CUSHION,0.8,VVS2,J,EX,EX,EX,N,5.85-4.96×3.37,"2,257.61",Train
211139-207,CUSHION,1.0,VS2,M,EX,EX,VG,N,5.81-5.46×3.70,"2,258.86",Train
1766795,CUSHION,0.9,SI2,J,VG,EX,VG,N,5.45-5.33×3.58,"2,262.40",Train
1615068,CUSHION,0.73,SI1,G,EX,EX,EX,N,5.07-5.05×3.40,"2,263.09",Train
201167-293,CUSHION,1.01,VS1,FANCY,EX,EX,GD,F,5.64-5.61×3.66,"2,263.49",Train
200683-152,CUSHION,1.0,SI2,FANCY,EX,EX,VG,N,5.51-5.48×3.72,"2,267.65",Train
1787755,CUSHION,0.9,SI2,I,VG,EX,VG,F,5.52-5.33×3.71,"2,268.42",Train
210362-196,CUSHION,1.01,VS1,FANCY,EX,EX,VG,N,5.57-5.47×3.71,"2,079.50",Train
210041-562,CUSHION,1.2,SI2,N,EX,EX,EX,M,6.07-5.84×3.93,"2,080.30",Train
1794061,CUSHION,0.61,VS2,G,EX,EX,VG,N,4.88-4.68×3.15,"2,082.28",Train
1799595,CUSHION,0.71,SI2,I,EX,EX,EX,N,4.98-4.97×3.37,"2,088.89",Train
1609757,CUSHION,0.92,VVS1,L,EX,EX,EX,N,5.77-5.24×3.54,"2,089.31",Train
1636046,CUSHION,0.7,VVS2,I,EX,EX,EX,N,5.49-4.71×3.19,"2,090.03",Train
1664752,CUSHION,0.75,VVS1,FANCY,EX,EX,VG,M,5.58-4.84×3.27,"2,091.23",Train
1790059,CUSHION,0.72,VS2,FANCY,EX,EX,VG,M,4.87-4.85×3.39,"2,092.63",Train
1720939,CUSHION,0.91,VS2,K,VG,EX,EX,F,5.58-5.20×3.63,"2,092.96",Train
1593533,CUSHION,0.7,SI1,F,EX,VG,VG,N,5.22-4.78×3.24,"2,094.68",Train
1584401,CUSHION,0.72,SI1,H,EX,EX,VG,N,5.13-4.95×3.36,"2,094.93",Train
1645987,CUSHION,0.8,VS2,J,VG,EX,VG,F,5.34-5.05×3.53,"2,095.55",Train
1654408,CUSHION,0.7,SI2,FANCY,EX,EX,GD,F,5.08-4.86×3.25,"2,095.89",Train
210433-154,CUSHION,1.0,SI1,L,VG,EX,VG,N,5.69-5.31×3.71,"2,096.38",Train
211139-477,CUSHION,1.0,VS1,M,VG,EX,GD,F,5.56-5.49×3.85,"2,096.43",Train
1781754,CUSHION,0.8,VVS1,FANCY,EX,EX,VG,F,5.24-4.87×3.40,"2,270.01",Train
1623501,CUSHION,0.7,SI1,E,EX,EX,VG,N,5.70-4.66×3.15,"2,270.32",Train
201221-327,CUSHION,0.96,VS1,K,EX,EX,GD,ST,6.25-5.13×3.49,"2,272.87",Train
1591195,CUSHION,0.8,SI1,I,EX,EX,VG,N,5.30-5.16×3.47,"2,273.98",Train
1636025,CUSHION,0.8,VVS1,J,EX,EX,VG,N,5.49-5.05×3.37,"2,273.98",Train
1606770,CUSHION,0.8,VS2,J,EX,EX,EX,N,5.24-5.22×3.55,"2,274.17",Train
1761467,CUSHION,0.71,SI1,E,EX,EX,VG,N,5.28-4.93×3.30,"2,279.46",Train
1599882,CUSHION,0.8,VS1,I,EX,EX,EX,N,5.27-5.08×3.46,"2,279.60",Train
200701-116,CUSHION,1.01,SI2,F,EX,VG,VG,N,5.93-5.79×3.83,"2,281.00",Train
1664493,CUSHION,0.7,SI1,F,EX,EX,VG,M,5.32-4.85×3.21,"2,282.33",Train
1668183,CUSHION,0.7,SI1,F,VG,EX,EX,F,5.27-4.74×3.31,"2,282.33",Train
1665772,CUSHION,0.9,VS1,K,VG,EX,VG,F,5.43-5.28×3.67,"2,283.52",Train
1632715,CUSHION,0.81,VVS2,J,EX,EX,EX,N,5.48-5.11×3.46,"2,288.56",Train
1783707,CUSHION,0.7,SI1,F,EX,EX,VG,N,5.31-4.84×3.27,"2,289.00",Train
211007-210,CUSHION,1.0,VVS2,S-T,EX,EX,VG,N,5.66-5.60×3.75,"2,289.26",Train
1597319,CUSHION,0.8,VS2,I,EX,EX,VG,N,5.72-4.95×3.31,"2,354.34",Train
1606768,CUSHION,0.8,VS2,I,EX,VG,EX,N,6.13-4.96×3.27,"2,354.34",Train
200667-110,CUSHION,1.23,VS1,FANCY,EX,EX,VG,N,5.95-5.93×3.96,"2,354.88",Train
1755517,CUSHION,0.9,SI1,K,EX,EX,VG,N,5.73-5.22×3.54,"2,356.37",Train
1670785,CUSHION,0.73,SI1,H,EX,EX,VG,N,5.38-4.93×3.28,"2,356.77",Train
1664755,CUSHION,0.75,VS1,FANCY,EX,EX,VG,M,5.15-4.96×3.37,"2,357.06",Train
200715-283,CUSHION,1.02,VVS2,Y-Z,EX,EX,VG,M,6.26-5.48×3.56,"2,358.92",Train
1648829,CUSHION,0.75,SI1,F,EX,EX,VG,N,5.15-5.02×3.41,"2,359.81",Train
1626217,CUSHION,0.81,VVS2,I,EX,EX,EX,N,5.26-5.19×3.52,"2,359.81",Train
210364-114,CUSHION,1.21,SI1,FANCY,EX,EX,VG,F,5.76-5.67×3.90,"2,360.07",Train
1656359,CUSHION,0.8,VVS1,J,EX,EX,VG,N,5.68-5.00×3.39,"2,361.12",Train
1574140,CUSHION,0.82,SI2,F,EX,EX,VG,N,5.76-5.00×3.39,"2,362.06",Train
201202-534,CUSHION,1.01,SI2,H,EX,VG,VG,SL,6.37-5.36×3.53,"2,362.83",Train
1771068,CUSHION,0.7,SI1,G,EX,EX,VG,N,5.76-4.65×3.15,"2,365.95",Train
1608400,CUSHION,0.8,VS2,I,EX,EX,EX,N,5.46-5.09×3.46,"2,368.37",Train
1782543,CUSHION,0.75,SI1,H,EX,EX,VG,N,5.61-4.85×3.28,"2,401.57",Train
1667145,CUSHION,0.7,SI1,F,EX,EX,VG,N,5.24-4.78×3.24,"2,403.31",Train
1597337,CUSHION,0.73,SI1,D,EX,EX,VG,N,5.60-4.82×3.21,"2,404.83",Train
1787763,CUSHION,0.76,SI2,E,EX,EX,EX,F,5.27-5.12×3.42,"2,404.87",Train
1624920,CUSHION,0.9,SI2,I,GD,EX,GD,N,5.36-5.10×3.67,"2,404.99",Train
1771054,CUSHION,0.9,SI2,J,VG,EX,VG,N,5.40-5.29×3.68,"2,405.31",Train
211003-724,CUSHION,0.96,SI2,K,EX,EX,VG,F,6.07-5.28×3.58,"2,405.80",Train
1664488,CUSHION,0.8,SI1,I,EX,EX,VG,N,5.46-5.00×3.39,"2,406.77",Train
210050-302,CUSHION,1.01,VS2,M,EX,EX,EX,N,5.95-5.41×3.66,"2,408.00",Train
201192-13,CUSHION,1.2,I1,FANCY,EX,VG,VG,F,6.08-5.97×3.87,"2,411.29",Train
1629709,CUSHION,0.81,VS2,I,EX,EX,VG,N,5.84-5.04×3.37,"2,412.96",Train
201209-810,CUSHION,0.96,SI1,K,EX,EX,VG,N,5.62-5.45×3.69,"2,415.62",Train
1645976,CUSHION,0.9,SI1,J,EX,EX,VG,F,5.49-5.39×3.57,"2,417.12",Train
1775166,CUSHION,0.71,SI1,F,EX,EX,VG,N,5.30-4.86×3.29,"2,417.66",Train
210034-134,CUSHION,0.96,VS2,K,EX,EX,VG,F,6.09-5.27×3.57,"2,419.01",Train
1775167,CUSHION,0.7,SI2,E,EX,EX,VG,N,5.51-4.79×3.25,"2,142.31",Train
1601102,CUSHION,0.82,VS2,J,EX,EX,VG,N,5.49-5.12×3.48,"2,145.22",Train
1604247,CUSHION,0.82,SI2,FANCY,EX,EX,VG,F,5.54-4.97×3.36,"2,147.80",Train
203227-107,CUSHION,1.01,SI1,K,EX,EX,EX,ST,5.64-5.56×3.78,"2,147.83",Train
211007-620,CUSHION,1.0,VS1,N,EX,EX,EX,ST,6.26-5.43×3.70,"2,147.95",Train
211007-531,CUSHION,1.0,VS1,N,EX,EX,VG,M,5.87-5.59×3.74,"2,147.95",Train
1665792,CUSHION,0.7,SI2,D,EX,VG,VG,N,5.19-4.93×3.28,"2,148.28",Train
1651002,CUSHION,0.81,VS2,J,EX,EX,VG,N,5.42-5.09×3.45,"2,149.77",Train
210220-22,CUSHION,1.42,SI2,N,EX,EX,VG,N,6.92-6.07×3.80,"2,150.61",Train
1639547,CUSHION,0.8,SI1,I,VG,EX,VG,F,5.27-5.13×3.53,"2,155.03",Train
200683-54,CUSHION,1.07,VVS2,W-X,EX,EX,EX,N,5.83-5.45×3.69,"2,155.85",Train
1602041,CUSHION,0.8,VS2,J,EX,EX,EX,N,5.86-4.96×3.36,"2,157.93",Train
1602024,CUSHION,0.91,VVS2,K,EX,EX,EX,N,5.40-5.39×3.65,"2,158.66",Train
211020-294,CUSHION,1.21,SI2,K,EX,EX,EX,N,6.35-6.05×4.11,"2,159.07",Train
1634085,CUSHION,0.51,VVS2,D,EX,EX,VG,N,4.72-4.33×2.93,"2,159.88",Train
1781757,CUSHION,0.7,VS1,FANCY,EX,EX,GD,N,4.99-4.82×3.44,"2,026.14",Train
1615067,CUSHION,0.71,VS2,I,EX,EX,VG,N,5.25-4.84×3.27,"2,026.56",Train
1786420,CUSHION,0.55,VVS2,E,EX,EX,EX,N,4.71-4.49×3.05,"2,027.10",Train
1642230,CUSHION,0.93,SI1,K,EX,EX,EX,N,6.01-5.18×3.50,"2,027.74",Train
1634071,CUSHION,0.82,VVS2,J,EX,EX,VG,N,5.57-5.07×3.43,"2,030.12",Train
1594979,CUSHION,0.8,VS2,J,EX,EX,VG,N,5.51-5.02×3.41,"2,030.73",Train
1775165,CUSHION,0.7,VS2,I,EX,EX,VG,N,5.65-4.64×3.12,"2,030.97",Train
1632735,CUSHION,0.7,SI2,D,EX,EX,VG,N,5.58-4.85×3.23,"2,032.09",Train
1794047,CUSHION,0.58,VS1,F,EX,EX,EX,N,5.15-4.47×3.02,"2,033.86",Train
1612572,CUSHION,0.8,VVS2,J,EX,EX,VG,N,5.49-5.04×3.41,"2,038.84",Train
1650991,CUSHION,0.81,VVS2,J,EX,EX,EX,M,5.49-5.04×3.42,"2,040.50",Train
1606782,CUSHION,0.81,SI2,I,EX,EX,EX,N,5.43-5.14×3.46,"2,043.47",Train
1793039,CUSHION,0.7,SI2,H,VG,EX,VG,N,5.70-4.56×3.12,"2,043.89",Train
1631307,CUSHION,0.9,SI2,I,GD,EX,VG,N,5.46-5.21×3.72,"2,043.99",Train
1795564,CUSHION,0.8,SI1,J,EX,EX,VG,F,5.26-5.16×3.48,"2,045.80",Train
1626223,CUSHION,0.81,VS2,J,EX,EX,EX,M,5.41-5.18×3.45,"2,008.35",Train
1671478,CUSHION,0.73,SI2,D,EX,EX,EX,F,5.12-5.02×3.39,"2,009.44",Train
1646005,CUSHION,0.7,SI2,G,EX,EX,VG,N,5.27-4.79×3.25,"2,012.64",Train
200688-301,CUSHION,1.2,,FANCY,EX,VG,VG,F,6.24-5.53×3.76,"2,014.29",Train
1777326,CUSHION,0.7,VS2,I,VG,EX,VG,N,5.20-4.74×3.28,"2,014.41",Train
1652699,CUSHION,0.52,VVS2,E,EX,EX,VG,N,4.96-4.31×2.92,"2,014.58",Train
1622482,CUSHION,0.76,VVS2,J,VG,EX,VG,N,5.06-4.99×3.49,"2,014.73",Train
1749085,CUSHION,0.7,SI2,D,EX,EX,EX,N,5.56-4.74×3.20,"2,015.51",Train
1795571,CUSHION,0.52,VVS2,D,EX,EX,EX,F,4.55-4.51×3.06,"2,015.68",Train
202157-1046,CUSHION,1.04,VS2,K,EX,EX,EX,F,6.42-5.35×3.59,"2,016.71",Train
1773469,CUSHION,0.76,SI1,H,EX,EX,VG,N,5.64-4.91×3.33,"2,018.23",Train
1606798,CUSHION,0.72,SI1,D,EX,EX,VG,ST,5.33-4.84×3.27,"2,018.99",Train
1746022,CUSHION,0.81,SI1,H,EX,EX,VG,N,5.77-4.95×3.35,"2,020.41",Train
1626231,CUSHION,0.71,VVS2,I,VG,EX,VG,N,5.17-4.77×3.34,"2,020.42",Train
1648830,CUSHION,0.71,SI1,H,EX,EX,VG,N,5.35-4.89×3.30,"2,021.49",Train
1632745,CUSHION,0.61,VS2,E,EX,EX,VG,N,4.87-4.69×3.15,"2,217.08",Train
1796877,CUSHION,0.7,SI1,H,EX,EX,VG,N,5.13-4.89×3.31,"2,222.82",Train
1593512,CUSHION,0.8,VS2,I,EX,EX,VG,F,6.08-4.86×3.17,"2,223.08",Train
211007-174,CUSHION,1.2,VS2,N,VG,EX,VG,N,5.90-5.88×4.08,"2,224.06",Train
211159-8,CUSHION,1.0,SI2,K,GD,EX,VG,F,5.41-5.39×3.89,"2,224.79",Train
210019-107,CUSHION,1.0,SI1,K,EX,EX,VG,M,5.67-5.64×3.80,"2,224.84",Train
1612582,CUSHION,0.8,SI1,I,EX,EX,EX,N,5.51-5.01×3.39,"2,225.57",Train
1626204,CUSHION,0.9,VVS1,K,GD,EX,GD,N,5.44-5.10×3.66,"2,227.14",Train
202243-662,CUSHION,1.0,VS2,M,EX,EX,EX,F,5.66-5.53×3.75,"2,227.90",Train
1628221,CUSHION,0.9,VS2,K,EX,EX,VG,N,5.96-5.18×3.44,"2,228.75",Train
1795565,CUSHION,0.8,SI2,E,EX,EX,VG,F,6.06-4.86×3.29,"2,229.48",Train
1643505,CUSHION,0.8,VS1,J,EX,VG,VG,F,5.86-4.92×3.34,"2,231.40",Train
1773467,CUSHION,0.72,VS2,H,EX,EX,VG,M,5.72-4.69×3.19,"2,232.88",Train
1663186,CUSHION,0.8,VVS1,J,EX,EX,EX,F,5.76-4.97×3.28,"2,235.25",Train
1626215,CUSHION,0.93,SI2,I,EX,EX,VG,N,5.49-5.47×3.70,"2,235.37",Train
200705-30,CUSHION,1.1,VS1,U-V,EX,EX,GD,F,6.40-5.73×3.45,"2,289.26",Train
1643504,CUSHION,0.81,VS1,J,EX,EX,VG,N,5.79-5.02×3.31,"2,289.75",Train
1587750,CUSHION,0.8,VS2,I,EX,VG,VG,N,6.04-4.83×3.21,"2,290.68",Train
211020-492,CUSHION,1.0,SI2,J,EX,EX,EX,N,6.36-5.33×3.53,"2,291.32",Train
1577739,CUSHION,0.81,VS2,I,VG,EX,VG,N,5.25-5.12×3.52,"2,291.34",Train
1667147,CUSHION,0.75,SI2,G,EX,EX,GD,N,5.70-4.86×3.29,"2,296.25",Train
1781758,CUSHION,0.61,VS2,FANCY,EX,VG,VG,N,4.78-4.61×3.21,"2,299.80",Train
1663191,CUSHION,0.8,SI1,I,VG,EX,VG,N,5.17-5.05×3.50,"2,300.26",Train
1636040,CUSHION,0.8,SI1,I,EX,EX,VG,N,5.48-4.98×3.38,"2,300.26",Train
1646004,CUSHION,0.75,SI2,G,EX,EX,VG,N,5.37-4.91×3.33,"2,300.30",Train
1584388,CUSHION,0.8,VS2,I,EX,EX,EX,N,5.50-5.00×3.40,"2,301.83",Train
1609775,CUSHION,0.8,VS1,I,EX,EX,EX,N,5.82-4.87×3.30,"2,302.01",Train
1665791,CUSHION,0.76,SI2,D,EX,VG,VG,N,5.42-4.94×3.35,"2,302.77",Train
1799590,CUSHION,0.7,SI1,G,VG,EX,VG,F,5.29-4.71×3.29,"2,305.38",Train
1624952,CUSHION,0.73,SI1,F,EX,EX,EX,F,5.21-4.91×3.33,"2,306.11",Train
1650984,CUSHION,0.9,VS2,H,EX,EX,VG,N,5.49-5.38×3.63,"3,856.69",Train
211017-156,CUSHION,1.01,SI2,D,EX,EX,EX,M,6.34-5.42×3.67,"3,858.96",Train
211083-148,CUSHION,1.0,SI1,F,VG,EX,GD,F,5.95-5.41×3.72,"3,885.83",Train
212001-219,CUSHION,1.01,VVS1,J,EX,EX,EX,F,5.66-5.54×3.76,"3,905.91",Train
1648813,CUSHION,0.91,VS2,G,EX,EX,EX,N,5.58-5.44×3.64,"3,908.68",Train
Eco Diamond LGC10383,CUSHION,1.59,VS1,I,GD,VG,VG,N,6.99X6.58X4.16,"3,909.51",Train
Eco Diamond LGC10291,CUSHION,1.54,SI1,H,VG,GD,GD,N,6.68X6.51X4.39,"3,910.90",Train
1608365,CUSHION,0.91,VS2,F,EX,EX,EX,N,5.58-5.35×3.62,"3,914.58",Train
1624912,CUSHION,0.9,SI1,E,EX,EX,VG,N,5.50-5.42×3.66,"3,915.77",Train
213091-376,CUSHION,1.0,SI1,G,VG,EX,VG,N,5.80-5.36×3.75,"3,916.61",Train
200467-36,CUSHION,1.73,SI2,FANCY,EX,EX,VG,F,7.18-6.30×4.22,"3,916.89",Train
212059-197,CUSHION,1.0,VS1,I,EX,EX,EX,N,5.90-5.47×3.72,"3,923.14",Train
200753-83,CUSHION,1.0,SI2,E,EX,EX,VG,N,6.32-5.50×3.74,"3,927.44",Train
213057-115,CUSHION,0.96,SI1,F,EX,EX,VG,F,6.32-5.10×3.47,"3,928.74",Train
200714-88,CUSHION,1.82,SI2,U-V,EX,EX,VG,N,6.77-6.68×4.55,"3,929.77",Train
1743726,CUSHION,0.8,VS2,F,EX,EX,EX,M,5.77-4.97×3.37,"3,006.85",Train
1794033,CUSHION,0.7,VS1,G,VG,EX,EX,N,4.97-4.85×3.37,"3,007.03",Train
200715-219,CUSHION,1.01,SI2,FANCY,EX,EX,VG,M,5.76-5.52×3.69,"3,010.70",Train
200688-178,CUSHION,1.01,SI2,E,EX,EX,VG,N,6.03-5.50×3.72,"3,018.02",Train
200715-247,CUSHION,1.3,VS1,S-T,EX,EX,EX,M,6.13-6.07×4.12,"3,018.93",Train
1773459,CUSHION,0.8,SI1,F,EX,EX,VG,N,5.90-4.94×3.26,"3,019.15",Train
1643495,CUSHION,0.9,SI2,E,EX,EX,EX,N,5.43-5.38×3.65,"3,019.53",Train
200575-27,CUSHION,0.97,VS1,J,EX,VG,VG,N,6.27-5.23×3.55,"3,021.19",Train
211007-602,CUSHION,1.0,VS2,K,EX,EX,EX,N,6.21-5.38×3.65,"3,022.76",Train
211177-29,CUSHION,1.0,VS1,K,VG,EX,EX,N,5.54-5.51×3.85,"3,024.32",Train
211176-5,CUSHION,1.0,VS1,K,VG,EX,EX,F,5.98-5.26×3.68,"3,024.32",Train
1648818,CUSHION,0.8,VVS2,E,EX,EX,VG,M,5.79-5.03×3.41,"3,025.51",Train
1601093,CUSHION,0.9,SI1,D,EX,EX,EX,VS,5.39-5.39×3.66,"3,025.82",Train
213074-296,CUSHION,1.0,SI1,J,EX,EX,EX,F,5.74-5.48×3.72,"3,031.11",Train
211099-201,CUSHION,1.0,SI1,J,EX,EX,VG,M,5.74-5.56×3.72,"3,031.11",Train
1584390,CUSHION,0.81,VS2,H,EX,EX,VG,N,5.42-5.27×3.51,"2,544.90",Train
1582750,CUSHION,0.81,VS2,H,EX,EX,VG,N,5.83-5.03×3.33,"2,544.90",Train
1722920,CUSHION,0.9,SI1,I,EX,EX,VG,N,5.50-5.39×3.59,"2,545.21",Train
